,bins,completeness,contamination
4222,bin.4808,73.86256310047223,9.55056179775281
4223,bin.479,92.09312080536913,5.592841163310961
4230,bin.4807,78.0701754385965,5.2631578947368425
4233,bin.4820,73.6842105263158,0.0
4235,bin.4717,98.45151444416149,4.251700680272109
4239,bin.4788,73.05785599263861,3.17861586883326
4242,bin.4813,78.37777777777778,0.0
4243,bin.4790,80.93704423918327,2.272727272727273
4244,bin.485,71.20990066764371,4.775280898876405
4248,bin.4802,85.08239072755202,3.4498207885304657
4249,bin.4750,93.66610738255034,0.6921140939597316
4252,bin.4794,88.72482738780208,4.166666666666666
4258,bin.49,72.41379310344827,0.0
4261,bin.4814,88.64509456264776,1.7730496453900708
4263,bin.4805,72.68456375838926,4.026845637583893
4264,bin.4804,85.04746835443038,0.7911392405063291
4265,bin.4810,71.35206935123043,1.6219239373601788
4266,bin.4812,77.95883361921098,2.138364779874214
4268,bin.4799,83.35748792270532,1.7713365539452495
4269,bin.498,74.91228070175438,0.0
4272,bin.4806,79.65341824037476,6.139291465378423
4274,bin.4819,73.22748899794937,3.603603603603603
4278,bin.4826,92.99496644295301,2.953020134228188
4285,bin.491,83.4045358649789,2.5316455696202533
4286,bin.507,78.20190156599553,6.040268456375839
4288,bin.487,84.26441427699817,5.350823672971324
4289,bin.489,80.71956264775415,1.7375886524822697
4299,bin.4792,85.93906093906094,3.574203574203574
4303,bin.511,80.60682326621925,1.1409395973154361
4309,bin.499,73.17762882279013,7.459677419354839
4323,bin.527,76.88679245283019,3.7735849056603774
4324,bin.512,79.19354838709677,4.866638737606479
4326,bin.510,77.11892414073621,0.9731543624161074
4327,bin.521,73.12805064063454,5.068512304250559
4329,bin.490,89.04761904761905,2.4761904761904763
4334,bin.526,78.80313199105146,4.240390482001221
4338,bin.517,94.60905349794238,0.0
4339,bin.50,90.03174603174604,1.4285714285714286
4343,bin.560,72.19435736677117,5.172413793103448
4345,bin.563,77.6257938446507,8.801498127340823
4360,bin.515,84.57634228187919,1.342281879194631
4363,bin.561,82.54338254338255,2.7540360873694207
4364,bin.580,72.69662921348315,0.0
4365,bin.573,91.70785639958376,3.225806451612903
4366,bin.524,92.49077004219409,2.5316455696202533
4369,bin.543,94.60916442048517,3.059299191374663
4375,bin.56,81.68583797155225,1.0884353741496597
4378,bin.58,85.39499715970305,2.7472527472527473
4380,bin.574,91.5033302826927,3.4675615212527964
4397,bin.559,91.66666666666667,5.5555555555555545
4401,bin.579,87.49208860759495,4.9261603375527425
4402,bin.575,81.0126582278481,6.276371308016877
4404,bin.553,89.82102908277405,2.5727069351230423
4409,bin.626,70.23391812865496,5.2631578947368425
4411,bin.582,87.1938586755457,3.1017724413950827
4419,bin.590,98.63636363636364,0.6212121212121212
4424,bin.631,75.52434456928839,2.808988764044944
4429,bin.630,80.70175438596492,0.0
4430,bin.613,72.06878306878306,0.4920634920634921
4435,bin.636,98.18181818181819,9.75206611570248
4443,bin.59,91.38590203106332,2.5308641975308643
4444,bin.594,88.42281879194631,2.5167785234899327
4445,bin.603,93.19935936546675,3.523489932885906
4451,bin.634,79.03481012658227,1.8987341772151898
4457,bin.649,79.46187875855395,4.781629455542499
4463,bin.601,78.08241814114298,3.6912751677852347
4464,bin.623,92.22595078299777,8.056233475696564
4473,bin.667,85.15435310440515,0.26881720430107525
4474,bin.628,95.71651090342678,5.106809078771696
4475,bin.682,91.76029962546816,1.1235955056179776
4477,bin.644,80.52737949969494,2.0134228187919465
4482,bin.654,94.04667721518987,2.5316455696202533
4483,bin.671,87.36507936507937,4.746031746031746
4486,bin.684,77.92207792207792,5.4945054945054945
4487,bin.700,78.94736842105263,1.7543859649122806
4490,bin.674,87.7037037037037,2.5
4496,bin.661,76.26851851851852,2.638888888888889
4500,bin.714,73.04075235109717,1.7241379310344827
4501,bin.678,86.4069264069264,1.9047619047619047
4502,bin.706,95.50561797752809,6.4158931770070025
4504,bin.681,85.1572327044025,3.4298590791376586
4507,bin.689,73.32151300236406,2.482269503546099
4509,bin.697,92.05057862706145,6.182795698924732
4513,bin.683,93.75395569620254,2.109704641350211
4515,bin.726,88.81289692232535,5.243445692883895
4517,bin.730,70.6896551724138,7.241379310344827
4520,bin.710,91.74903396379905,1.0067114093959733
4521,bin.733,77.4949494949495,0.0
4526,bin.708,80.14899789029535,3.558328538550058
4527,bin.735,90.4494382022472,4.467629748528625
4533,bin.694,82.15716952129996,7.028985507246377
4535,bin.72,89.17378917378917,1.7094017094017093
4536,bin.743,76.13092330239374,5.2990438969921145
4538,bin.741,85.3932584269663,3.932584269662921
4539,bin.73,75.08294739752542,6.346944770857814
4543,bin.718,76.59574468085107,1.1938534278959811
4546,bin.691,70.76698513800426,6.284501061571126
4559,bin.690,84.47385947385948,1.048951048951049
4562,bin.717,97.53914988814317,2.1476510067114094
4565,bin.739,85.60402684563758,4.085951799877974
4566,bin.675,94.64792856097203,3.740510697032436
4573,bin.728,70.26503164556962,1.3924050632911393
4574,bin.727,89.64307504575962,2.4832214765100673
4578,bin.740,71.44449813971856,1.8635173207412403
4583,bin.78,73.04625199362042,5.901116427432216
4584,bin.775,88.43700159489633,7.017543859649122
4591,bin.693,83.70955936173327,5.603864734299517
4593,bin.716,97.98657718120805,1.0276845637583893
4610,bin.791,93.54838709677419,6.8136489767603186
4617,bin.753,77.96038146441371,0.625
4620,bin.807,92.47311827956989,1.4336917562724012
4622,bin.787,89.76510067114094,3.1319910514541385
4628,bin.778,85.94182186981375,3.8314176245210727
4640,bin.798,91.71765734265735,0.23310023310023306
4642,bin.835,92.24982270523068,9.67741935483871
4643,bin.823,84.1069330199765,2.7614571092831963
4645,bin.832,77.38255033557047,1.9625788082163922
4646,bin.839,86.61455788959452,5.056179775280899
4647,bin.800,93.24024822695036,0.0
4650,bin.826,92.92251372788284,4.215604026845638
4658,bin.808,92.357910906298,1.6801075268817205
4672,bin.792,97.63593380614658,9.21985815602837
4674,bin.860,80.52434456928839,2.247191011235955
4676,bin.847,91.45161290322581,1.6129032258064515
4678,bin.827,98.65771812080537,5.369127516778524
4680,bin.840,83.95042194092825,3.481012658227848
4683,bin.848,70.55555555555556,0.47619047619047616
4685,bin.851,75.30594405594405,3.6713286713286712
4698,bin.845,73.9063382269904,3.0883367839889577
4701,bin.829,95.72719646125685,5.100671140939597
4709,bin.90,90.55761044036568,5.056179775280899
4713,bin.863,89.64113947465779,0.6289308176100629
4714,bin.804,84.8625851855894,2.6785714285714284
4716,bin.853,96.12419484702093,1.0144927536231885
4724,bin.842,80.20833333333334,4.944071588366891
4728,bin.868,97.64332151300235,2.482269503546099
4729,bin.915,72.02875287877731,2.247191011235955
4730,bin.872,85.35017730496453,4.7281323877068555
4734,bin.899,83.57142857142857,2.0
4735,bin.859,97.19800747198006,1.7123287671232876
4737,bin.896,83.50111856823267,2.460850111856823
4738,bin.883,87.00191570881225,1.2643678160919543
4743,bin.924,90.7914020517831,6.741573033707865
4747,bin.921,88.82828282828282,6.666666666666667
4748,bin.902,83.2410514541387,3.803131991051454
4749,bin.931,86.02150537634408,1.6129032258064515
4751,bin.932,92.86761113825108,4.253611556982343
4754,bin.907,81.42857142857143,3.9841269841269846
4755,bin.943,76.24242424242424,5.333333333333333
4756,bin.92,85.00820167486833,6.3247863247863245
4757,bin.895,99.36708860759494,1.4767932489451476
4778,bin.909,98.86363636363636,3.977272727272727
4782,bin.93,88.28922615415904,2.8187919463087248
4785,bin.961,85.33333333333333,1.1515151515151514
4790,bin.917,89.24059434929,1.570048309178744
4794,bin.948,79.02236652236653,2.1313364055299537
4798,bin.929,86.30573248407643,6.210191082802548
4799,bin.938,73.51920693928128,2.18091697645601
4802,bin.939,96.64429530201342,2.3172157819808827
4809,bin.974,82.75058275058274,3.3216783216783217
4811,bin.944,88.58122362869199,3.3857163406214044
4813,bin.928,86.61912751677852,1.1409395973154361
4814,bin.981,98.55555555555554,3.939393939393939
4815,bin.980,80.61383061383061,2.1367521367521367
4816,bin.98,73.9400665926748,2.5786163522012577
4817,bin.965,77.07528180354268,4.082125603864734
4819,bin.960,92.90780141843972,4.587765957446808
4821,bin.978,94.04008438818566,4.324894514767932
4822,bin.983,75.32770097286226,4.416282642089094
4824,bin.984,92.67515923566879,2.9193205944798306
4825,bin.982,93.35664335664336,1.2237762237762237
